DateKey,Date,Day,DaySuffix,Weekday,WeekDayName,WeekDayName_Short,WeekDayName_FirstLetter,DOWInMonth,DayOfYear,WeekOfMonth,WeekOfYear,Month,MonthName,MonthName_Short,MonthName_FirstLetter,Quarter,QuarterName,Year,MMYYYY,MonthYear,IsWeekend,IsHoliday,HolidayName,SpecialDays,FinancialYear,FinancialQuater,FinancialMonth,FirstDateofYear,LastDateofYear,FirstDateofQuater,LastDateofQuater,FirstDateofMonth,LastDateofMonth,FirstDateofWeek,LastDateofWeek,CurrentYear,CurrentQuater,CurrentMonth,CurrentWeek,CurrentDay
20140101,2014-01-01,1,st,4,Wednesday,WED,W,1,1,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-32,-97,-425,-2973
20140102,2014-01-02,2,nd,5,Thursday,THU,T,2,2,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-32,-97,-425,-2972
20140103,2014-01-03,3,rd,6,Friday,FRI,F,3,3,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-32,-97,-425,-2971
20140104,2014-01-04,4,th,7,Saturday,SAT,S,4,4,1,1,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2013-12-29,2014-01-04,-8,-32,-97,-425,-2970
20140105,2014-01-05,5,th,1,Sunday,SUN,S,5,5,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2969
20140106,2014-01-06,6,th,2,Monday,MON,M,6,6,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2968
20140107,2014-01-07,7,th,3,Tuesday,TUE,T,7,7,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2967
20140108,2014-01-08,8,th,4,Wednesday,WED,W,8,8,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2966
20140109,2014-01-09,9,th,5,Thursday,THU,T,9,9,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2965
20140110,2014-01-10,10,th,6,Friday,FRI,F,10,10,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2964
20140111,2014-01-11,11,th,7,Saturday,SAT,S,11,11,2,2,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-05,2014-01-11,-8,-32,-97,-424,-2963
20140112,2014-01-12,12,th,1,Sunday,SUN,S,12,12,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2962
20140113,2014-01-13,13,th,2,Monday,MON,M,13,13,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2961
20140114,2014-01-14,14,th,3,Tuesday,TUE,T,14,14,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2960
20140115,2014-01-15,15,th,4,Wednesday,WED,W,15,15,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2959
20140116,2014-01-16,16,th,5,Thursday,THU,T,16,16,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2958
20140117,2014-01-17,17,th,6,Friday,FRI,F,17,17,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2957
20140118,2014-01-18,18,th,7,Saturday,SAT,S,18,18,3,3,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-12,2014-01-18,-8,-32,-97,-423,-2956
20140119,2014-01-19,19,th,1,Sunday,SUN,S,19,19,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2955
20140120,2014-01-20,20,th,2,Monday,MON,M,20,20,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2954
20140121,2014-01-21,21,st,3,Tuesday,TUE,T,21,21,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2953
20140122,2014-01-22,22,nd,4,Wednesday,WED,W,22,22,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2952
20140123,2014-01-23,23,rd,5,Thursday,THU,T,23,23,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2951
20140124,2014-01-24,24,th,6,Friday,FRI,F,24,24,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2950
20140125,2014-01-25,25,th,7,Saturday,SAT,S,25,25,4,4,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-19,2014-01-25,-8,-32,-97,-422,-2949
20140126,2014-01-26,26,th,1,Sunday,SUN,S,26,26,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2948
20140127,2014-01-27,27,th,2,Monday,MON,M,27,27,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2947
20140128,2014-01-28,28,th,3,Tuesday,TUE,T,28,28,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2946
20140129,2014-01-29,29,th,4,Wednesday,WED,W,29,29,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2945
20140130,2014-01-30,30,th,5,Thursday,THU,T,30,30,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2944
20140131,2014-01-31,31,st,6,Friday,FRI,F,31,31,5,5,1,January,JAN,J,1,First,2014,012014,2014JAN,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-01-01,2014-01-31,2014-01-26,2014-02-01,-8,-32,-97,-421,-2943
20140201,2014-02-01,1,st,7,Saturday,SAT,S,1,32,1,5,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-01-26,2014-02-01,-8,-32,-96,-421,-2942
20140202,2014-02-02,2,nd,1,Sunday,SUN,S,2,33,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2941
20140203,2014-02-03,3,rd,2,Monday,MON,M,3,34,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2940
20140204,2014-02-04,4,th,3,Tuesday,TUE,T,4,35,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2939
20140205,2014-02-05,5,th,4,Wednesday,WED,W,5,36,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2938
20140206,2014-02-06,6,th,5,Thursday,THU,T,6,37,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2937
20140207,2014-02-07,7,th,6,Friday,FRI,F,7,38,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2936
20140208,2014-02-08,8,th,7,Saturday,SAT,S,8,39,2,6,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-02,2014-02-08,-8,-32,-96,-420,-2935
20140209,2014-02-09,9,th,1,Sunday,SUN,S,9,40,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2934
20140210,2014-02-10,10,th,2,Monday,MON,M,10,41,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2933
20140211,2014-02-11,11,th,3,Tuesday,TUE,T,11,42,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2932
20140212,2014-02-12,12,th,4,Wednesday,WED,W,12,43,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2931
20140213,2014-02-13,13,th,5,Thursday,THU,T,13,44,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2930
20140214,2014-02-14,14,th,6,Friday,FRI,F,14,45,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,Valentines Day,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2929
20140215,2014-02-15,15,th,7,Saturday,SAT,S,15,46,3,7,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-09,2014-02-15,-8,-32,-96,-419,-2928
20140216,2014-02-16,16,th,1,Sunday,SUN,S,16,47,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2927
20140217,2014-02-17,17,th,2,Monday,MON,M,17,48,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2926
20140218,2014-02-18,18,th,3,Tuesday,TUE,T,18,49,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2925
20140219,2014-02-19,19,th,4,Wednesday,WED,W,19,50,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2924
20140220,2014-02-20,20,th,5,Thursday,THU,T,20,51,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2923
20140221,2014-02-21,21,st,6,Friday,FRI,F,21,52,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2922
20140222,2014-02-22,22,nd,7,Saturday,SAT,S,22,53,4,8,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-16,2014-02-22,-8,-32,-96,-418,-2921
20140223,2014-02-23,23,rd,1,Sunday,SUN,S,23,54,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2920
20140224,2014-02-24,24,th,2,Monday,MON,M,24,55,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2919
20140225,2014-02-25,25,th,3,Tuesday,TUE,T,25,56,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2918
20140226,2014-02-26,26,th,4,Wednesday,WED,W,26,57,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2917
20140227,2014-02-27,27,th,5,Thursday,THU,T,27,58,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2916
20140228,2014-02-28,28,th,6,Friday,FRI,F,28,59,5,9,2,February,FEB,F,1,First,2014,022014,2014FEB,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-02-01,2014-02-28,2014-02-23,2014-03-01,-8,-32,-96,-417,-2915
20140301,2014-03-01,1,st,7,Saturday,SAT,S,1,60,1,9,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-02-23,2014-03-01,-8,-32,-95,-417,-2914
20140302,2014-03-02,2,nd,1,Sunday,SUN,S,2,61,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2913
20140303,2014-03-03,3,rd,2,Monday,MON,M,3,62,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2912
20140304,2014-03-04,4,th,3,Tuesday,TUE,T,4,63,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2911
20140305,2014-03-05,5,th,4,Wednesday,WED,W,5,64,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2910
20140306,2014-03-06,6,th,5,Thursday,THU,T,6,65,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2909
20140307,2014-03-07,7,th,6,Friday,FRI,F,7,66,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2908
20140308,2014-03-08,8,th,7,Saturday,SAT,S,8,67,2,10,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-02,2014-03-08,-8,-32,-95,-416,-2907
20140309,2014-03-09,9,th,1,Sunday,SUN,S,9,68,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2906
20140310,2014-03-10,10,th,2,Monday,MON,M,10,69,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2905
20140311,2014-03-11,11,th,3,Tuesday,TUE,T,11,70,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2904
20140312,2014-03-12,12,th,4,Wednesday,WED,W,12,71,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2903
20140313,2014-03-13,13,th,5,Thursday,THU,T,13,72,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2902
20140314,2014-03-14,14,th,6,Friday,FRI,F,14,73,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2901
20140315,2014-03-15,15,th,7,Saturday,SAT,S,15,74,3,11,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-09,2014-03-15,-8,-32,-95,-415,-2900
20140316,2014-03-16,16,th,1,Sunday,SUN,S,16,75,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2899
20140317,2014-03-17,17,th,2,Monday,MON,M,17,76,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2898
20140318,2014-03-18,18,th,3,Tuesday,TUE,T,18,77,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2897
20140319,2014-03-19,19,th,4,Wednesday,WED,W,19,78,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2896
20140320,2014-03-20,20,th,5,Thursday,THU,T,20,79,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2895
20140321,2014-03-21,21,st,6,Friday,FRI,F,21,80,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2894
20140322,2014-03-22,22,nd,7,Saturday,SAT,S,22,81,4,12,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-16,2014-03-22,-8,-32,-95,-414,-2893
20140323,2014-03-23,23,rd,1,Sunday,SUN,S,23,82,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2892
20140324,2014-03-24,24,th,2,Monday,MON,M,24,83,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2891
20140325,2014-03-25,25,th,3,Tuesday,TUE,T,25,84,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2890
20140326,2014-03-26,26,th,4,Wednesday,WED,W,26,85,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2889
20140327,2014-03-27,27,th,5,Thursday,THU,T,27,86,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2888
20140328,2014-03-28,28,th,6,Friday,FRI,F,28,87,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2887
20140329,2014-03-29,29,th,7,Saturday,SAT,S,29,88,5,13,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-23,2014-03-29,-8,-32,-95,-413,-2886
20140330,2014-03-30,30,th,1,Sunday,SUN,S,30,89,6,14,3,March,MAR,M,1,First,2014,032014,2014MAR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-30,2014-04-05,-8,-32,-95,-412,-2885
20140331,2014-03-31,31,st,2,Monday,MON,M,31,90,6,14,3,March,MAR,M,1,First,2014,032014,2014MAR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-03-01,2014-03-31,2014-03-30,2014-04-05,-8,-32,-95,-412,-2884
20140401,2014-04-01,1,st,3,Tuesday,TUE,T,1,91,1,14,4,April,APR,A,2,second,2014,042014,2014APR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-03-30,2014-04-05,-8,-31,-94,-412,-2883
20140402,2014-04-02,2,nd,4,Wednesday,WED,W,2,92,1,14,4,April,APR,A,2,second,2014,042014,2014APR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-03-30,2014-04-05,-8,-31,-94,-412,-2882
20140403,2014-04-03,3,rd,5,Thursday,THU,T,3,93,1,14,4,April,APR,A,2,second,2014,042014,2014APR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-03-30,2014-04-05,-8,-31,-94,-412,-2881
20140404,2014-04-04,4,th,6,Friday,FRI,F,4,94,1,14,4,April,APR,A,2,second,2014,042014,2014APR,False,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-03-30,2014-04-05,-8,-31,-94,-412,-2880
20140405,2014-04-05,5,th,7,Saturday,SAT,S,5,95,1,14,4,April,APR,A,2,second,2014,042014,2014APR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-03-30,2014-04-05,-8,-31,-94,-412,-2879
20140406,2014-04-06,6,th,1,Sunday,SUN,S,6,96,2,15,4,April,APR,A,2,second,2014,042014,2014APR,True,False,,,,,,2014-01-01,2014-12-31,2022-01-01,2022-03-31,2014-04-01,2014-04-30,2014-04-06,2014-04-12,-8,-31,-94,-411,-2878
